"Make, fit, and repair vehicle underlay and carpet",23527,Unit,2,3,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Vehicle Trimming and Upholstery
Demonstrate knowledge of vehicle headlinings in the vehicle trimming industry,23528,Unit,2,3,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Vehicle Trimming and Upholstery
"Make, repair, and fit a vehicle material headlining",23529,Unit,2,3,6,Registered,Current,Manufacturing,Industrial Textile Fabrication,Vehicle Trimming and Upholstery
"Remove, repair, and refit a vehicle moulded headlining",23530,Unit,2,3,4,Registered,Current,Manufacturing,Industrial Textile Fabrication,Vehicle Trimming and Upholstery
"Demonstrate knowledge of seals, welts, edge trims, and rubbers in the vehicle trimming industry",23531,Unit,2,3,2,Registered,Current,Manufacturing,Industrial Textile Fabrication,Vehicle Trimming and Upholstery
"Remove and replace seals, welts, edge trims, and rubbers; and adjust seals and rubbers in the vehicle trimming industry",23532,Unit,2,3,3,Registered,Current,Manufacturing,Industrial Textile Fabrication,Vehicle Trimming and Upholstery
"Check, coat and reinforce fibre cement substrate to form a Proprietary Plaster Cladding System on site",23533,Unit,1,3,20,Registered,Current,Planning and Construction,Construction Trades,Proprietary Plaster Cladding Systems
Demonstrate knowledge of and construct fibreglass moulds for fibrous plaster work in a factory,23534,Unit,1,4,8,Registered,Current,Planning and Construction,Construction Trades,Fibrous Plaster
Demonstrate knowledge of and construct flexible moulds for fibrous plaster work in a factory,23535,Unit,1,4,8,Registered,Current,Planning and Construction,Construction Trades,Fibrous Plaster
Demonstrate knowledge of and construct piece moulds for fibrous plaster work in a factory,23536,Unit,1,4,8,Registered,Current,Planning and Construction,Construction Trades,Fibrous Plaster
"Demonstrate knowledge of, and construct templates, run moulds, and make moulds for fibrous plaster work in a factory",23537,Unit,1,4,20,Registered,Current,Planning and Construction,Construction Trades,Fibrous Plaster
Demonstrate knowledge of and construct curved and sectional moulds for fibrous plaster work in a factory,23538,Unit,1,4,8,Registered,Current,Planning and Construction,Construction Trades,Fibrous Plaster
"Perform pre-start checks, use, and shut down a compressor for blaster coating operations",23539,Unit,5,3,2,Registered,Current,Manufacturing,Manufacturing Skills,Manufacturing Processes
"Demonstrate knowledge of hazards, hazard control, and the consequences of injury in a rural workplace",23540,Unit,2,2,5,Expiring,Current,"Agriculture, Forestry and Fisheries",Agriculture,General Agriculture
"Locate hazards, describe safety procedures, and demonstrate safe work practices in a rural workplace",23541,Unit,2,2,5,Expiring,Current,"Agriculture, Forestry and Fisheries",Agriculture,General Agriculture
"Identify factors, and describe how to manage factors, that contribute to injury in a rural workplace",23542,Unit,1,3,4,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,General Agriculture
"Describe compliance requirements, and develop a health and safety plan, for a rural workplace",23543,Unit,1,4,6,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,General Agriculture
Move goods using mechanical equipment in a retail or distribution facility,23544,Unit,3,3,3,Registered,Current,Service Sector,"Retail, Distribution, and Sales",Stock Control
Demonstrate knowledge of aeronautical decision making in an aviation enterprise,23551,Unit,2,4,5,Registered,Current,Service Sector,Aviation,Aviation - Core
Demonstrate knowledge of risk management in an aviation enterprise,23552,Unit,2,4,5,Registered,Current,Service Sector,Aviation,Aviation - Core
Demonstrate knowledge of safe working practices in a digital print environment,23554,Unit,1,2,5,Registered,Current,Manufacturing,Printing,Digital Processes for Print
"Prepare a cricket pitch for play, and carry out post-match cricket pitch repairs",23562,Unit,3,4,10,Registered,Current,"Agriculture, Forestry and Fisheries",Sports Turf,Sports Turf Management
Renovate a cricket block,23563,Unit,3,4,8,Registered,Current,"Agriculture, Forestry and Fisheries",Sports Turf,Sports Turf Management
Handle domestic waste and/or kerbside recyclables,23565,Unit,2,3,5,Registered,Current,Service Sector,Solid Waste,Solid Waste Handling
Demonstrate basic knowledge of landfill operations,23568,Unit,2,2,2,Registered,Current,Service Sector,Solid Waste,Solid Waste Disposal
Describe and control pests at solid waste facilities,23569,Unit,2,2,6,Registered,Current,Service Sector,Solid Waste,Solid Waste Disposal
"Describe, operate, and maintain storm water drainage at a solid waste facility",23570,Unit,2,3,12,Registered,Current,Service Sector,Solid Waste,Solid Waste Disposal
Demonstrate knowledge of landfill cell filling,23571,Unit,2,3,12,Registered,Current,Service Sector,Solid Waste,Solid Waste Disposal
Describe and maintain the wheel wash facility at a landfill,23572,Unit,2,2,2,Registered,Current,Service Sector,Solid Waste,Solid Waste Disposal
Operate a landfill compactor on solid waste,23574,Unit,2,3,15,Registered,Current,Service Sector,Solid Waste,Solid Waste Disposal
Operate a water tanker at a landfill,23575,Unit,2,3,12,Registered,Current,Service Sector,Solid Waste,Solid Waste Disposal
"Demonstrate knowledge of, create, and strip daily covers at a landfill",23576,Unit,2,3,10,Registered,Current,Service Sector,Solid Waste,Solid Waste Disposal
"Describe leachate, and operate and maintain a leachate collection and removal system at a landfill",23577,Unit,2,4,20,Registered,Current,Service Sector,Solid Waste,Solid Waste Disposal
Determine and respond to controlled waste in loads entering a solid waste facility,23578,Unit,2,3,6,Registered,Current,Service Sector,Solid Waste,Solid Waste Disposal
"Explain, report, and record controlled waste at a solid waste facility",23579,Unit,2,4,20,Registered,Current,Service Sector,Solid Waste,Solid Waste Disposal
"Identify, isolate, and process controlled waste at a solid waste facility",23581,Unit,2,4,15,Registered,Current,Service Sector,Solid Waste,Solid Waste Disposal
Control traffic at the off-loading area of a solid waste facility,23582,Unit,2,2,5,Registered,Current,Service Sector,Solid Waste,Solid Waste Disposal
Describe landfill gas and maintain landfill gas extraction systems,23583,Unit,2,4,25,Registered,Current,Service Sector,Solid Waste,Solid Waste Disposal
Install and commission hand operated fire fighting equipment,23585,Unit,2,3,25,Registered,Current,Engineering and Technology,Mechanical Engineering,Hand Operated Fire Fighting Equipment
Maintain hand operated fire fighting equipment,23586,Unit,2,3,20,Registered,Current,Engineering and Technology,Mechanical Engineering,Hand Operated Fire Fighting Equipment
Commission special hazards fixed fire protection systems,23587,Unit,2,4,7,Registered,Current,Engineering and Technology,Mechanical Engineering,Fixed Fire Protection Systems
Service special hazards fixed fire protection systems,23588,Unit,2,4,11,Registered,Current,Engineering and Technology,Mechanical Engineering,Fixed Fire Protection Systems
Clean aircraft components for aeronautical electroplating,23594,Unit,3,4,5,Registered,Current,Engineering and Technology,Aeronautical Engineering,Aeronautical Electroplating
Hard anodise aeronautical grade aluminium components,23595,Unit,3,4,15,Registered,Current,Engineering and Technology,Aeronautical Engineering,Aeronautical Electroplating
Apply metallic coatings to flight critical aircraft components,23596,Unit,3,4,15,Registered,Current,Engineering and Technology,Aeronautical Engineering,Aeronautical Electroplating
Apply alloy coatings to aircraft components,23597,Unit,3,4,15,Registered,Current,Engineering and Technology,Aeronautical Engineering,Aeronautical Electroplating
Apply nickel-cadmium to aeronautical components,23598,Unit,3,4,10,Registered,Current,Engineering and Technology,Aeronautical Engineering,Aeronautical Electroplating
Apply metals to conductive aeronautical substrates using the selective (brush) plating process,23599,Unit,3,4,10,Registered,Current,Engineering and Technology,Aeronautical Engineering,Aeronautical Electroplating
Repair composite aeronautical components,23601,Unit,3,4,20,Registered,Current,Engineering and Technology,Aeronautical Engineering,Aeronautical Composites
"Identify jewellery requirements, and present options to customers",23602,Unit,2,2,3,Registered,Current,Service Sector,"Retail, Distribution, and Sales",Jewellery Sales and Service
Explain jewellery warranties to customers,23604,Unit,3,3,3,Registered,Current,Service Sector,"Retail, Distribution, and Sales",Jewellery Sales and Service
Care for and maintain jewellery,23605,Unit,2,3,3,Registered,Current,Service Sector,"Retail, Distribution, and Sales",Jewellery Sales and Service
Describe and demonstrate jewellery store and stock security,23606,Unit,2,3,3,Registered,Current,Service Sector,"Retail, Distribution, and Sales",Jewellery Sales and Service
"Provide customer assistance for the maintenance, repair, remake and/or redesign of jewellery",23608,Unit,2,3,3,Registered,Current,Service Sector,"Retail, Distribution, and Sales",Jewellery Sales and Service
Demonstrate technical knowledge of jewellery materials,23610,Unit,3,3,6,Registered,Current,Service Sector,"Retail, Distribution, and Sales",Jewellery Sales and Service
"Demonstrate knowledge of, and plan work for, asphalt paving construction as a foreperson",23611,Unit,3,4,12,Expiring,Current,Engineering and Technology,Pavement Surfacing,Asphalt Surfacing
Undertake foreperson duties on asphalt paving construction sites,23612,Unit,3,4,10,Expiring,Current,Engineering and Technology,Pavement Surfacing,Asphalt Surfacing
"Demonstrate knowledge of, and plan work for, chipseal surfacing construction as a foreperson",23613,Unit,3,4,15,Expiring,Current,Engineering and Technology,Pavement Surfacing,Chipseal Surfacing
Undertake foreperson duties on chipseal surfacing construction sites,23614,Unit,3,4,15,Expiring,Current,Engineering and Technology,Pavement Surfacing,Chipseal Surfacing
