Demonstrate knowledge of bulk earthmoving,20624,Unit,4,3,4,Expiring,Current,Engineering and Technology,Infrastructure Works,Infrastructure Civil Works
Operate a rigid dump truck on infrastructure works sites,20625,Unit,4,3,20,Registered,Current,Engineering and Technology,Infrastructure Works,Civil Plant Operation
Operate a hydraulic face shovel for bulk earthmoving,20626,Unit,3,3,15,Expiring,Current,Engineering and Technology,Infrastructure Works,Infrastructure Works Equipment
Operate a water cart on infrastructure works sites,20628,Unit,5,3,6,Registered,Current,Engineering and Technology,Infrastructure Works,Infrastructure Works Equipment
Extract animal foetal blood in a meat processing operation,20639,Unit,6,3,10,Registered,Current,Manufacturing,Meat Processing,Meat Manufacturing
Operate a suspended splitting saw in a meat processing operation,20641,Unit,6,3,10,Registered,Current,Manufacturing,Meat Processing,Pre and Post Slaughter and Dressing
"Supply, inspect and maintain skids and gambrels in a meat processing operation",20642,Unit,6,3,5,Registered,Current,Manufacturing,Meat Processing,Pre and Post Slaughter and Dressing
Demonstrate knowledge of the Animal Welfare Act in a primary industry operation,20644,Unit,4,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Primary Sector,Primary Sector Core Skills
Demonstrate knowledge of plastics materials joining techniques,20655,Unit,2,2,2,Registered,Current,Manufacturing,Plastics Processing Technology,Plastics Fabrication
Hot-air weld rigid plastics materials,20656,Unit,2,3,8,Registered,Current,Manufacturing,Plastics Processing Technology,Plastics Fabrication
Extrusion weld rigid plastics materials,20657,Unit,2,3,6,Registered,Current,Manufacturing,Plastics Processing Technology,Plastics Fabrication
Butt weld polyolefin pipes,20658,Unit,2,3,6,Registered,Current,Manufacturing,Plastics Processing Technology,Plastics Fabrication
Demonstrate basic knowledge of contamination hazards and control methods used in a food business,20666,Unit,6,2,2,Registered,Current,Service Sector,Hospitality,Food Safety
Demonstrate a basic ecological understanding of animal species in a specified park area,20668,Unit,3,2,1,Registered,Current,Sciences,Environment,Ecological Management
Apply protective topical treatments to carpets and textiles,20669,Unit,4,3,5,Expiring,Current,Service Sector,Cleaning and Caretaking,Carpet and Textile Cleaning
Perform carpet colour repair and restoration,20670,Unit,4,3,6,Expiring,Current,Service Sector,Cleaning and Caretaking,Carpet and Textile Cleaning
Carry out carpet repairs and reinstallation,20671,Unit,4,3,8,Expiring,Current,Service Sector,Cleaning and Caretaking,Carpet and Textile Cleaning
Treat odours in carpets and textiles,20672,Unit,4,3,5,Expiring,Current,Service Sector,Cleaning and Caretaking,Carpet and Textile Cleaning
"Demonstrate knowledge of injuries, injury prevention and risks and hazards associated with sport or recreation",20673,Unit,4,3,5,Registered,Current,Community and Social Services,Recreation and Sport,Recreation and Sport - Core Skills
Demonstrate knowledge of aviation career and training options,20676,Unit,3,2,3,Registered,Current,Service Sector,Aviation,Aviation - Core
Demonstrate knowledge of the principles of aircraft flight,20677,Unit,3,2,2,Registered,Current,Service Sector,Aviation,Aviation - Core
"Apply knowledge of floristry stock, merchandise and services to meet customer needs",20685,Unit,2,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Floristry
Care for floristry stock and merchandise,20686,Unit,2,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Floristry
Prepare and display floristry stock,20687,Unit,2,2,10,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Floristry
Provide service to floristry customers,20688,Unit,2,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Floristry
Assemble and prepare floristry products,20689,Unit,2,2,25,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Floristry
Create floristry designs using hand tied techniques,20691,Unit,2,3,20,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Floristry
Demonstrate knowledge of the elements and principles of floristry design,20696,Unit,2,3,10,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Floristry
Set up and operate pumps in a food or beverage products processing environment,20697,Unit,2,2,4,Registered,Current,Manufacturing,Food and Related Products Processing,Food and Related Product Container Filling
Demonstrate knowledge of floriculture,20699,Unit,2,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Floriculture
Demonstrate knowledge of cleaning care for textile products,20711,Unit,3,3,2,Registered,Current,Service Sector,Cleaning and Caretaking,Drycleaning
Demonstrate knowledge of safe storage and handling of hazardous substances in the workplace,20733,Unit,4,3,4,Expiring,Current,Health,Occupational Health and Safety,Occupational Health and Safety Practice
Operate a cross cut saw centre,20751,Unit,3,3,5,Registered,Current,Manufacturing,Solid Wood Manufacturing,Sawmilling
Operate a ripping saw centre,20752,Unit,3,3,5,Registered,Current,Manufacturing,Solid Wood Manufacturing,Sawmilling
Demonstrate knowledge of mechanical stress grading of timber,20754,Unit,3,2,5,Registered,Current,Manufacturing,Solid Wood Manufacturing,Timber Grading
Demonstrate knowledge of and operate a mechanical timber handling system,20757,Unit,3,3,5,Registered,Current,Manufacturing,Wood Handling and Distribution,Timber Yarding
Operate interlinked mechanical timber handling systems simultaneously,20758,Unit,3,3,10,Registered,Current,Manufacturing,Wood Handling and Distribution,Timber Yarding
Air dry timber or round wood,20759,Unit,3,3,3,Expiring,Current,Manufacturing,Solid Wood Manufacturing,Timber Drying and Treatment
Monitor and control contamination in wood chip and wood fibre materials,20760,Unit,4,3,7,Registered,Current,Manufacturing,Wood Handling and Distribution,Wood Preparation
Collect wood chip samples,20761,Unit,2,3,3,Expiring,Current,Manufacturing,Wood Handling and Distribution,Wood Preparation
"Collect wood fibre material samples, and assess and report wood fibre material quality",20762,Unit,2,3,5,Registered,Current,Manufacturing,Wood Handling and Distribution,Wood Preparation
Interpret wood chip and/or wood fibre material test results and take corrective actions,20763,Unit,2,3,5,Registered,Current,Manufacturing,Wood Handling and Distribution,Wood Preparation
Operate log saw,20764,Unit,2,3,5,Expiring,Current,Manufacturing,Wood Handling and Distribution,Wood Preparation
Test and report wood chip quality,20765,Unit,2,3,5,Registered,Current,Manufacturing,Wood Handling and Distribution,Wood Preparation
Demonstrate knowledge of saws and knives used in wood manufacturing,20767,Unit,2,2,6,Registered,Current,Manufacturing,Wood Manufacturing - Generic Skills,Wood Manufacturing Foundation Skills
"Demonstrate knowledge of the factors affecting possum fur quality, and the possum product market",20792,Unit,2,2,2,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,General Agriculture
Skin possums for possum fur recovery,20793,Unit,2,3,4,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,General Agriculture
Hand pluck possums for possum fur recovery,20794,Unit,2,2,2,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,General Agriculture
Machine pluck possums for possum fur recovery,20795,Unit,2,2,2,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,General Agriculture
Describe the application of the Biosecurity Act 1993 for pest management,20796,Unit,1,3,2,Registered,Current,"Agriculture, Forestry and Fisheries",Pest Management,Pest Control
Demonstrate knowledge of farm practices and farm animal behaviour,20797,Unit,2,2,3,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,General Agriculture
Demonstrate knowledge of common engineering metals,20799,Unit,4,3,4,Expiring,Current,Engineering and Technology,Mechanical Engineering,Engineering - Materials
Produce detailed two-dimensional engineering drawings using CAD software under supervision,20802,Unit,4,3,6,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Drawing and Design
Assist with the building and repair of buildings and structures in remote conservation sites,20805,Unit,2,3,5,Expiring,Current,Sciences,Environment,Conservation
"Plan for, participate in, and evaluate mountain bike rides on intermediate to expert terrain",20817,Unit,2,3,3,Registered,Current,Community and Social Services,Outdoor Recreation,Mountain Biking
Demonstrate kayaking skills on sheltered or slow-moving water,20818,Unit,1,1,2,Registered,Current,Community and Social Services,Outdoor Recreation,Canoeing - Kayaking
Demonstrate canoeing skills on Grade I whitewater,20819,Unit,1,2,3,Registered,Current,Community and Social Services,Outdoor Recreation,Canoeing - Kayaking
Demonstrate canoeing skills on Grade II whitewater,20820,Unit,3,3,8,Expiring,Current,Community and Social Services,Outdoor Recreation,Canoeing - Kayaking
Demonstrate canoeing skills on Grade III whitewater,20821,Unit,2,3,4,Registered,Current,Community and Social Services,Outdoor Recreation,Canoeing - Kayaking
Describe infection control requirements in a health or wellbeing setting,20826,Unit,5,2,3,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Health and Disability Principles in Practice
Support a person to use prescribed medication in a health or wellbeing setting,20827,Unit,6,3,3,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Community Support Services
Demonstrate basic construction skills in a park area,20838,Unit,3,3,10,Registered,Current,Community and Social Services,Recreation and Sport,Parks and Reserves
Demonstrate knowledge of and skills for driving a light 4WD vehicle on road,20848,Unit,2,3,4,Registered,Current,Service Sector,Driving,Specialist Driving Knowledge and Skills
Prepare and process applications for gas connections,20850,Unit,3,3,6,Registered,Current,Engineering and Technology,Gas Industry,"Gas Marketing, Business and Administration"
Demonstrate knowledge of the establishment and maintenance of a CDEM communications system,20853,Unit,2,3,3,Registered,Current,Community and Social Services,Civil Defence,Civil Defence Operation
Operate a Civil Defence Emergency Management communications system,20854,Unit,2,3,3,Registered,Current,Community and Social Services,Civil Defence,Civil Defence Operation
Handle and maintain basic scaffolding components,20855,Unit,4,2,5,Registered,Current,Service Sector,Lifting Equipment,Elementary Scaffolding
Plan and prepare for the erection of scaffolding,20856,Unit,5,3,5,Registered,Current,Service Sector,Lifting Equipment,Elementary Scaffolding
Prepare a scaffolding site for the basing out of scaffolding,20857,Unit,4,3,5,Registered,Current,Service Sector,Lifting Equipment,Elementary Scaffolding
Base out tube and coupler scaffolding,20858,Unit,5,3,10,Registered,Current,Service Sector,Lifting Equipment,Elementary Scaffolding
Base out proprietary frame scaffolding,20859,Unit,5,3,4,Registered,Current,Service Sector,Lifting Equipment,Elementary Scaffolding
Base out individual component proprietary scaffolding,20860,Unit,5,3,6,Registered,Current,Service Sector,Lifting Equipment,Elementary Scaffolding
"Demonstrate, at height, safety procedures for the erection of scaffolding",20861,Unit,4,3,4,Registered,Current,Service Sector,Lifting Equipment,Rigging and Scaffolding Safety
"Demonstrate, at height, safety procedures for the dismantling of scaffolding",20862,Unit,4,3,4,Registered,Current,Service Sector,Lifting Equipment,Rigging and Scaffolding Safety
Describe industry specific legislative requirements relating to the sale of gas appliances,20863,Unit,3,3,3,Expiring,Current,Engineering and Technology,Gas Industry,"Gas Marketing, Business and Administration"
Work safely on an infrastructure works site,20866,Unit,2,3,7,Registered,Current,Engineering and Technology,Infrastructure Works,"Infrastructure Works Health, Safety, and Environment"
Respond to fire incidents at a civil infrastructure worksite,20867,Unit,2,3,4,Expiring,Current,Engineering and Technology,Civil Works and Services,"Civil Infrastructure Health, Safety, and Environment"
